artist_id,artist_name 
41537,Plug In Stereo
41145,Paul van Dyk
41152,Peter White
70888,Peter Kater
41847,Phillip Phillips
269723,Playmen
72609,Pascal Rogé
41323,Pat Boone
12011201,Pink Slip 
41797,Pakito
41521,Piano Squall
41504,Peyman Yazdanian
12086073,Quavo
820303,Quintino
12342111,Quiet Disorder
1174028,QUIX
12475467,Quinho
12107861,Quinn Lewis
12262874,"quickly, quickly"
41898,Q-Tip
12043047,Quinn XCII
1165039,Q'Aila
221254,Que
12107662,QUENAUDON
41913,Quincy Jones
13227267,Quando Rondo
41910,Quentin Mosimann
12040106,Quentin Miller
41918,Quentin Sirjacq
12274097,questional
12170025,Quarterhead
893485,Quintino & MOTi
41902,Quantic
12073046,Quin
12630078,Qawi Kamri
148631,Quell
857222,Quinn Kyle
868067,Qwote
72658,Quinn
205059,Quba
13222622,Quimico Ultramega
140345,Quinteto Pirincho
962302,Quok
460855,Queensway
41921,Question
130359,Quest
140111,Quique Gonzalez
851240,Quilt 
12390030,Qoiet
990002,Quartet 
776997,Quatuor Ebène
72673,Quasimoto
41924,Quil Tanachen
41914,Quinn Sullivan
1193245,QUALIATIK
12260124,QSTNMRKS
861629,Quanta
851206,qibe
41901,Quivver
711450,Quentin Hiatus 
145378,Quenum
41911,Quentin Harris
928024,Quixotic
310701,Qmusse
847304,Quiet Life
975773,qiter
824064,Quantic Y Anita Tijoux
762149,qhey 
149082,Quattro
142402,Queen Omega
1050059,Que Sylve
12263685,Qurd
12053515,Quizzow
734076,Quincy Jointz
818139,Quetzatl
571959,Q&A
12637736,QZB
194703,Quelle Chris
12273056,QSTN
1039187,Queiron 
688440,Queen of Hearts
12976913,Q Money
780027,QUICTAMAC
12082137,Quimantu 
346651,Qugas
430825,Queen of Vandalism
851057,Quốc Thiên
12369059,Quarta 330
12475301,Quin Pearson
789342,Qiwu
41909,Quantec
1088005,Quique Tejada
157417,Quique Neira
29357290,qwertyuiop
28315329,Quartetto Raro
14470030,Q-Bit
14711113,Qari M.D. Shariful Islam
13972398,Quartetto Avos
14470077,Quincy Alfred
13972026,Quintette Jacques Vidal
14101337,Quatuor Anches Hantées
13775046,Quantum Tangle
13974329,Quatuor Barrios Mangore
13194058,QRHX
13973401,Quatuor de Winterthur
13192094,Quintetto Nigra
13973025,Q
13164342,Qriztiam
13972369,Quoniam Ensemble
13128062,Queeny
13735025,Q Da Fool
12974122,QB Smith
197248,R3hab
797253,Rich Homie Quan
241588,Russ
12024301,Rich Brian
1053202,Rag'N'Bone Man
41937,Richard Clayderman
12279206,Romy Wave
41992,Ramin Djawadi
195816,Redfoo
42495,R.I.O.
12175179,Rexx Life Raj
12175279,ROOK1E
956375,Robin Skouteris
42785,Remady
41928,Robbie Williams
72725,Richard Marx
476110,Rain Man
199872,Ryan Gosling
12311584,Rido
41947,Robin Thicke
837031,Robin Schulz
41926,Rosie Thomas
990193,Rich The Kid
42590,Raphaël Beau
42489,Ron Pope
893459,Really Slow Motion
21182,re:plus
42898,Rameses B
41966,Ryan Farish
41980,Raimond Lap
41933,Rod Stewart
42886,RedOne
41989,Rick Ross
42602,Ryan Tedder
41934,R. Kelly
42608,Reynard Silva
42000,Ramzi
12279360,Rompasso
42047,Roberto Cacciapaglia
42649,Robot Koch
41946,Ricky Martin
42615,Russell Brower
42403,Robert Bonfiglio
42009,"Right Away, Great Captain!"
12080044,Rob $tone
41930,Ray Charles
41929,Ronan Keating
196747,Robbie Nova
12062032,Royal Deluxe
200595,Rhye
1039236,Robert Mendoza
129329,Rahat Fateh Ali Khan
42864,Rafet El Roman
844713,Rhodes
820549,Robb Bank$
826205,Robotaki
42762,Robert Haigh
42456,Richard Sanderson
762199,Rob Gasser
1122135,Rosendale
42872,Robin Jackson
12049117,Rejjie Snow
41949,Roy Orbison
130021,Robert Schumann
1082026,Rous
1113015,Riot Ten
41986,Richard Hawley
797020,RL Grime
12935117,Rudy Mancuso
12210015,Robert Falcon
12262606,RITUΛL†DROPS
331285,Razihel
42549,Richard Evans
41939,Rufus Wainwright
312151,Ryan Riback
12047332,Reboost
12560506,Ruhde
130300,Raiden
12647477,ROY PURDY
42531,Robert J. P. Oberg
42912,Roger St. Denis
42392,Ridan
12073642,Rick Derra
1053137,Ryos
12074184,ROOKIES
11973052,RKCB
12108518,Roman Müller
421108,Ralvero
42700,Ronan Parke
1038214,Rich Edwards
12347080,Ruben
42057,Roger Subirana
957009,Ridsa 
135473,"Royce Da 5'9"""
41995,Richard Elliot
42036,Robert Cray
12007289,River Valley Worship
201098,roshi
1155053,Roial
42751,Roy English
956238,Shawn Mendes
43722,Sam Tsui
42939,Snoop Dogg
783190,Steerner
43608,Steve Aoki
74873,Savage
740216,Sam Smith
12647577,Shiloh Dynasty
942264,Sam Hunt
43755,Skrillex
42958,Stevie Hoang
43033,Sean Paul
42955,Sufjan Stevens
139496,Sergio
44247,Shawn Hook
42935,Shayne Ward
42938,Sting
806048,Shane Filan
12356548,Serhat Durmus
789781,Sage the Gemini
12323230,Sandro Cavazza
1193232,Slushii
820340,Sensitive
1025255,Sam Feldt
43290,Sam Collins
43005,Sioen
813379,Skytech
1115077,Severo
12928025,Sarcastic Sounds
854432,Syn Cole
43692,Simon Curtis
12074533,SAM F
844064,Shaun Frank
12364156,Swae Lee
1124282,Sigala
44204,Seven Lions
851737,Shinigami
887066,Starset
11995187,Sappheiros
1149005,Shaun Reynolds
44006,Sak Noel
11996114,SRNO
42950,Sean Kingston
1098123,Sikdope
12062200,Steve Void
12474069,skel
12054421,Ski Mask the Slump God
12213098,SoLonely
1054056,Silento
42969,Steve Jablonsky
43322,Steve James
12006337,SharaX
43878,Sander Van Doorn
12164063,swvde.
43821,Sean Household
43752,Sam Levine
1146048,Silent Partner
42949,Seal
12244033,secret crates
1050763,Stormzy
12435032,Setton
12976513,scaredkrow
42964,Sugarland
12067132,Streex
142013,Spada
43730,Stromae
12131132,savior
44038,Stive Morgan
12219036,Silva Gunbardhi
42948,Stevie Wonder
892040,SoMo
13192142,Sanubar Tursun
43561,Sergey Lazarev
1058011,Starix​
42951,Sean Lennon
908126,Steven Cooper
12061097,SLIGHT
43811,Steven Sharp Nelson
1171040,Sebastien
1116235,Savi
42980,Shaggy
1161005,Saint James
43540,Steven Burke
1083114,Stahl!
42961,Selwyn
555539,Snakehips
1066001,Sardor Rakhimxon
12108236,smokepurpp
43848,Serdar Ortaç
1022005,Shawn Wasabi
791022,Stwo
43844,Soulostar
12029377,Shallou
43862,ScHoolboy Q
42979,Sabaton
43798,Steve Barakatt
12074240,SW
986157,Skrux
133235,Sidney Samson
1050323,SNBRN
45129,Troye Sivan
1019952,TheFatRat
964486,Tobu
1033030,Twinbed
858362,Timmy Trumpet
816413,Tunes of Fantasy
688047,Tiësto
185858,The Weeknd
488571,Tez Cadey
789235,Ty Dolla $ign
737012,Travis Scott
44262,Tamas Wells
1046016,ThimLife
1022037,TroyBoi
45033,Tyga
129270,Tupac
12006158,Tim Legend
45319,Thomas Greenberg
45336,Thomas Bergersen
797014,Tom Budin
956357,Tep No
12108155,Tülpa
44263,Timbaland
205438,Tujamo
78315,Taio Cruz
839236,Tropkillaz
185818,TJR
328443,Tom Bailey
12062308,timmies
44267,T.I.
1050683,TomLeevis
12031048,Terror Jr
44277,T-Pain
1049513,Teminite
12073672,Two Feet
938031,Taylor Thrash
990184,Tony Igy
44358,Tyrone Wells
44323,Teddy Thompson
12165078,TrippyThaKid
44276,The Notorious B.I.G.
1019769,Tom Rosenthal
1191114,Tyron Hapi
12145030,Trademark
12403025,Trippie Redd
711016,Tom Odell
45208,Tyler Ward
12355145,TAZ
45172,Travis Garland
44287,Thomas Newman
158132,Toygar Isikli
78302,Tarkan
45512,Thomas Rhett
930011,Tom Misch
1028192,Tyler Shaw
12355465,through & through
12061123,Tenkitsune
256583,Tom Reason
12145019,胎教音乐
44268,Tom Waits
805199,Tony Junior
45274,Thomas Prime
12040018,Tomppabeats
45260,Tracy Bush
44312,Tim McGraw
82622,Tech N9ne
1137430,The Clarstone
196219,Thomas Gold
12870155,T.E.C.
11994015,TheBakeFactory
860078,Trevor Guthrie
712163,Thomas Newson
45143,Tinie Tempah
996071,Tobtok
734019,To Be Frank
44458,The Ready Set
82626,Tedashii
45213,Tebey
45154,Taj Jackson
1177180,Talos
1015501,The Avener
12098162,Tom Grennan
725010,Tom Swoon
45340,Tory Lanez
1044112,Twisted Jukebox
12155248,The Heartmaker
858359,Treyy G
45163,Trent Dabbs
743050,Tiborg
1192152,TELYKast
1081275,Trazer
247347,Topic
1041028,THALLIE ANN SEENYEN
12331015,T R Λ P C O D E
12203143,TSCHAX
271741,The Knocks
1132923,T & Sugah
44765,Tinsley Ellis
44270,The Game
893068,Tim Walker
12171067,ummon
45564,Usher
711465,Ummet Ozcan
12261077,Uzeyir Mehdizade
83474,Udit Narayan
1041061,Ulug'bek Rahmatullayev
12196203,Unknown Brain
12149036,Ulchero
83506,Unheilig
12121261,UNKWN
860537,Uberjak'd
45613,Uness
45562,Ulli Bögershausen
45612,Uwe Kröger
12447048,Umut Timur
12107107,Undertale
481255,Ulf Nilsson
990187,Unstoppable Music
285347,UFO!
1101051,Uplink
12090277,uǝǝʇʇɐǝqpɐǝp
12171188,Ugly God
45615,Unique
83465,Uncle Murda
1178049,Unorthodox
861864,UK Glitch Hop
45608,Ugress
11997048,um..
45575,Uncle Kracker
45587,Unk
235059,Ulli Boegershausen
1081533,Udo Vismann
12390116,Uğur Akyürek
12024158,Umziky
12263804,Unregular
12009171,unexotic
83358,Umek
13498441,Unghetto Mathieu
784346,Uppermost
45572,Ululate
12647778,UnoTheActivist
12035081,Ude Af Kontrol
45577,Ursula 1000
711466,Uffe
1193011,Underscores 
12390226,Uverlaw
570689,UNDEFINED
27692641,Undr
962399,Ugly Frank
734053,Urban Contact
787156,USS 
45576,Unwed Sailor
45622,Ultrabass
837658,UZB
893364,Urbanstep
762131,Uzzi
45563,Ulrich Schnauss
12263154,UndreamedPanic
1058064,USB Players
12289355,UNΛVERΛGE GΛNG
83452,Udo Jürgens
892019,Undogmatic
83449,Udo Lindenberg
743236,Ultrasone 
218993,U-Men
12616062,Ubur
12090261,Unknownbrain
83466,Umberto Tozzi
83468,Ultimate
45567,Ugly Duckling
12132429,Unsenses
1147042,Uberdrop
911186,Urban Noize
779001,Ukulele Warfare
857298,Umit Sayin
152644,Undertaker
12279547,UPSILONE
1019151,Ulster Orchestra
145462,Uptown Funk Empire
12233110,Uptown Funk
12108862,uberLAB
422254,Undersound
1150247,Upheim
12474838,Ursine Vulpine
789389,Ultra-Violence
204440,Uner
12893198,Ufuk Çalışkan
841169,UCast
964253,Ulises Conti
905613,Ur Boy Bangz 
29356325,uPsTa!Rs
804018,UnderHeadz
45601,Unanimated
955192,Urban Razz Collectiv
11996195,Unworldly
1150280,Ulysse M
145339,U-Street All Stars
12049060,Udex
12095139,Unvion
148580,Under Pressure
813244,Virtual Riot
942191,Virginia To Vegas
45634,Vitas
12061085,VELVETEARS
776082,Valentino Khan
1122035,Vicion
45637,Vangelis
12370114,VINNE
45746,Vladimir Ashkenazy
844692,Vancouver Sleep Clinic
1039639,Vanic
777564,Vintage Culture
12323105,Vaizar
1081048,Vanotek
791076,Vince Staples
136899,Vorwerk
12046736,Vader Roze
12046158,Vertial
138736,Vishal Dadlani
1083119,Vexaic
12773843,Virtual Self
1049098,Valcos
1081705,Victor Crone
978060,Venemy
45688,Vladimir Horowitz
12155287,Vuqar Subhan
865182,Victoria Kern
12046913,Vindu
1132559,Vief
1081008,Vanze
1116315,Verdial
12475484,VILLAIN
737136,Vance Joy
45804,Voicians
12108805,VANTAGE //
12049229,VAGUE003
1135301,Vikstrom
12040094,Vbnd
832322,Vice
12047808,VAVO
851387,Vic Mensa
1015071,Vescan
1081165,Vhana
12474330,vaud
12080228,Valve Studio Orchestra
743305,Vincenzo Cardinale
12091221,VideoGameRemixes
12532964,Vegas Jones
45744,Vladimir Sterzer
385965,Viceroy
12348050,Volkan Sönmez
1047407,Vanni G
12023409,Vicktor
12197081,Vanrip
374488,Vein
758358,Vincent Peirani
12332261,Venomenal
45635,Vince Gill
12171066,VALNTN
977168,Velocity
133031,Vincent
45783,Verse Simmonds
45732,Villagers
1081009,Vianney
45691,Vybz Kartel
1015011,Vlad Sokolovsky
832084,Vexare
12492716,Vince de Vera
11972048,Victor Lin
12121061,VSNS
45639,Van Morrison
13161053,Violet Light
12229089,Víkingur Ólafsson
12143027,Vinil
12067138,Virani
12047698,vowl.
12278903,Victor Butzelaar
140014,Vivid
12424108,Vin
45644,Victor Wooten
827327,Viet Cong
133709,Valentino
45776,Vontel
413506,Vonikk
1072061,vindsvept
11999064,VMP
11992189,Vaydr
787151,Victor Ruiz
1132963,Visioc 
45638,Vinnie Moore
12053010,VoicePlay
45808,Vaski
14006077,Vincent Malin
12007296,VVITCH
789899,Virtu
45769,Vato Gonzalez
45728,Vladimir Vysotsky
12010221,verzache 
12011146,Vacant
11998044,Veshza
46006,Wiz Khalifa
1150186,Willy William
45838,will.i.am
818119,Wolf Colony
45853,William Joseph
725093,Will Sparks
804174,Wolfgang Amadeus Mozart
1087388,White Noise Meditation
1050326,Who Is Fancy
45836,Will Smith
808074,WRAITH
11980015,William Singe
948057,WRLD
45867,Wayne Gratz
45846,Willie Nelson
46049,Wale
46080,Waka Flocka Flame
12095179,Whethan
12441143,West Coast Massive
1023337,WizKid
12040108,Wingtip
12062230,WEVLTH
780129,Waterflame
666014,Wildstylez
46106,Woodkid
1060227,WarriYo
45861,Woodpigeon
327687,Wiwek
1054010,Wincent Weiss
141938,Wolfpack
12290413,Wholm
45845,Wyclef Jean
12074883,We Rabbitz
12627473,watt
248957,William Black
12000082,WYLN
84516,Wisin
12213257,wünsche
45835,William Fitzsimmons
1124459,William Ekh
12053221,Weird Inside
37690,Wilhelm Kempff
816438,Wave Racer
12023395,White Shinobi
12474739,Wasback
942221,Wrabel
84235,Warren G
311004,Worakls
1084015,Whales
46087,Wolfgang Gartner
12074970,Wntr
1178106,Wafia
12322304,WHYLO
12263498,whtvs
12054539,WitekProdukcje
787041,Wild Culture
688807,Wild Belle
84082,Wiley
12598438,węępingbęll
46066,Warren Hill
11999038,wifisfuneral
45860,Wojciech Kilar
12239016,w h o o s h
12249026,WOAK
46099,Wolfram Huschke
12385010,Walter Wilde
858350,Will Heard
46118,Wadz The Funkfather
12121274,WTCHCRFT
12356725,Walshy Fire
881025,Will K
816508,Wasted Penguinz
12024448,Whereisalex
794286,Wuki
45840,Will Young
11972086,Wizard
710280,Wankelmut
11997062,Wildfellaz
11996023,WAVEDASH
806103,WALLA
12061203,WondaGurl
885011,Welshly Arms
84217,Wayman Tisdale
46227,Wolfgang Sawallisch
12506389,WHO$
45903,Wino
943034,Walter Martin
1192323,Wise Wike
45849,Whiskey Priest
12041022,WVLF
844779,Whiiite
1024419,Wax Motif
46132,Wilhelm Furtwängler
45991,William Jackson
212491,Wilkinson
84233,WC
12023457,WTN3 
45855,Will Downing
1192393,Whispa
12457070,with you'
12107961,XXXTENTACION
1064078,Xeuphoria
12503189,xfruge
14527,西原健一郎
46179,Xzibit
12108291,XUITCASECITY
46300,Xavier Cugat
1132299,Xan
1027045,XOV 
12024470,Xavier Dunn
46192,XXYYXX
12107997,XVAN
12233043,X ACTO
12263097,X I X X
1078334,XXTRAKT
762005,XL Middleton
942089,Xavier Wulf
777701,Xilent
1050565,Xyron
12107914,XOVOX
1192047,Xavi
11987050,Xan Griffin
46176,Xavier Naidoo
938055,Xilent
12197105,Xavier Omär
932006,Xriz
46195,XV
12023418,Xelarain
12073012,xcrabz
13974057,Xavier Tides
1070039,Xavi Shadow
1163032,X-Tof
12450020,Xander
12356176,xander.
12945143,Xtrullor
12229083,XaeboR
1156457,Xhanto
956026,XVII
12023167,Xandra
28103555,XCORSIST
185007,Xinobi
12310200,Xia-Dawn
12062120,Xignality
46174,Xavier Rudd
1124375,XXMVX
904063,Xaniar Khosravi 
150018,XSI
12036105,XONAMUSIC
12082228,XP
46183,Xhelazz
12007302,XO 
46182,Xerxes
13974058,xiv
12244022,XVI BEATS
12348233,xerogi
12132202,xSPONGEXCOREx
12007201,X&G
12023417,XAVI3R3
11975033,XXAA
957131,xzyzero
13162206,Xhemi Saliu
12251314,X LOVERS
229886,Xenos
1181807,Xan Young
13057659,xo sad
12036038,Xavion
12475503,xJK.
133853,X-ecutioners
942042,XYconstant 
136841,X-Noize
1023177,XamVolo
1081226,Xaanti
12024117,Xense
737214,Xtrah
151926,Xeg
12154104,X-Teef
12219100,Xad
1181168,XO
147350,Xen
11975229,Xaolinsk
700010,Xavier de Maistre
756132,Xavier Sabata
470957,X-Pander
46189,Xander
148808,XL
132577,X-Treme
12534701,x50
12646521,Xavier White
12082191,XSIV
1132160,Xandl
46184,X-Fusion
303411,XDB
142998,XTM
12023434,XUAVE
12049193,XELΛRΛIN 
12107211,XVRHLDY
402761,Xavi Carrique
688988,xatar
46181,X-Tribe
12096171,xoJustJulia
287014,Young Thug
46198,Yanni
46197,Yann Tiersen
46263,YG
38858,Yo-Yo Ma
12062083,YUNG BAMBI
12531093,Yosh
84935,Yo Gotti
204982,Yves V
1179188,Yultron
12441089,Yung Bans
12356399,Yetep
46257,Yelawolf
12676340,Yung Pinch
12095084,Yo Trane
1049208,Y2K
46200,Young Jeezy
12171097,YvngCrow
844677,YVETTE
12061025,ye.
12082124,YC
84976,Yandel
1181028,YOOK!E
12263555,yungcold
1193520,YOOKiE
12869498,YBN Nahmir
1087436,Yakuro
12323203,Yung Gravy
12044014,Youngr
12062072,Yung Castor
894099,语言学习
187315,Yogi
12892181,Yxng Bane
12370242,Youngboy Never Broke Again
12107527,Yntendo
12431093,Yung Van
46212,Yves Montand
137529,Yalin
783539,Young Hunting 
12074659,Young Zerka
12121323,YungJZAisDead
12107494,YUNG DORI
46284,Yonas
12278486,Yung skeleton
792648,Yung Lean
46204,Your Hand in Mine
1137378,Yoe Mase
12347391,Young Forever Beats
12122105,Young Lungs
46199,Yngwie Malmsteen
12006257,Yates
1023194,Youth in Revolt
1049671,Yal!X
137533,Yasar
133209,Yann Fontaine
27692505,Yella Beezy
12074797,Y U N G D E A D H E A D
12441339,Ymtk
138677,Yehudi Menuhin
11974078,Young Tapz
12289367,yeonsue
46247,Yahel
12231038,Yellow Days
954072,Yo Yo Honey Singh
138742,Yuvan Shankar Raja
12348154,Yung Lazarus X
11997086,YFN Lucci
399207,Yosi Horikawa
46274,Yaki Kadafi
905335,Young Boy
12154060,yung regret
12232108,Yung Dean
46243,Yonlu
12811027,YungSnapLorde
1144033,Yako
1102315,Yotuel
13059554,Yomaez
46229,Yung Joc
1004099,Yung Felix
46314,Yusuf Güney
1039603,YOEL LEWIS
1178139,YOSHI
12502135,Yungblud
12523227,Young Nudy
12676296,Young Blacc
46231,Years
12230023,Yvng Swag
12132511,Yves Tumor
11971019,Yotto
84841,Young Buck
46222,Youth Pictures of Florence Henderson
12213252,Yes Sir
12448017,Yoe Luck
13974016,YK Osiris
1050328,Yazz
12054336,Young Plant
14701076,YBN Cordae
12007313,YLXR
860688,Yuko Suzuhana
84961,Youth
46376,Zedd
1108049,ZAYN
12073833,Zayde Wølf
12132038,Zayion McCall
85162,Zac Efron
1177098,Zagor
784275,ZOOLY
46365,Zack Hemsey
1132857,Zacari
981038,Zonderling
12007065,Zeus
768084,Zach Sobiech
1050358,Zwette
46313,Z-Ro
1038138,ZENI
12202380,Zay Hilfigerrr
12581024,Zach Sorgen
13045030,Zerky
1081062,Zachary Bruno
11975054,Zookeepers
1032223,zyr
46303,Zbigniew Preisner
12132049,Zach Williams
142996,Zatox
1063184,ZAXX 
938076,陣内一真
46391,Zdeněk Gromnica
1083070,Ziu
1150141,Zero Venture
46321,Zion
46370,Zoltán Kocsis
12191195,Zamiq
12041110,Zack Knight
12155207,Zamiq Huseynov
46301,Ziggy Marley
132750,Zubin Mehta
12080355,Zaeden
1102338,Z.Λ.R.B
783502,Zanski
46393,Zombie Nation
12023547,ZETO
1053190,Zak Abel
46367,Zak Waters
12011212,Zilleq
12475498,Zoom Karaoke
13499332,ZieZie
1137032,Ztu
12218129,Zack Martino
12061078,ZEROCOOL
12348226,ZOTiYAC
12073153,Zoey Dollaz
1075038,Zaytoven
12023478,Zekk
904193,Zoe Muth
46342,Zen
1046354,Zewelle
12322258,Zarkoz
844708,Ziggy
12107256,Zuma.
46353,Zac Poor
1015037,Zac Waters
905039,ZooFunktion
762132,Zander Zon
12825010,ZABO
46358,Zwicker
832104,Zubik
12046106,Zoibaf
13959957,Zoopreme
861956,Zumba Fitness
85252,Zoo Brazil
46363,Zuill Bailey
12010024,Zyphen
12006330,Zac Brown
12170181,Z3NVO
688384,Zebra Katz
1172005,Zoree
12031353,Zangboy
46458,ZwieR.Z.
12007021,Zookëper
85181,Zucchero
137564,Zeynep Dizdar
851540,Zefzeed
12141075,Zaza
12046636,ZAYA
46371,Zomby
46380,Znöwhite
12869722,Zero
12263186,zach farache
12975141,ZO-LI
12047825,ZIGGY$ENSATO
415906,Zaïa
46386,zircon
105862,Zardonic
12043050,Zotrexx 
1046330,Zack Roth
12086179,Zeper
1149031,ZYCO
148208,Zany
12054070,Zak Van Niekerk
13645297,ZO
7520,Christine Welch
74625,Sia
140196,Selena Gomez
72724,Rihanna
44266,Taylor Swift
12136039,Camila Cabello
1097153,Cozi Zuehlsdorff
964321,Halsey
69270,Madilyn Bailey
70183,Nicki Minaj
51012,Cecile Corbel
1078390,Iselin Solheim
66212,Lana Del Rey
12322300,Beatrich
46490,Avril Lavigne
489045,Delacey
53092,Charli XCX
48161,Ariana Grande
50934,Carly Rae Jepsen
46487,Adele
63943,Kim Taylor
12175271,Noah Cyrus
64147,Lady Gaga
53236,Demi Lovato
900106,Zella Day
854363,Phoebe Ryan
48436,Beyoncé
336466,Bebe Rexha
64143,Lenka
56598,Ellie Goulding
1135086,Dua Lipa
63901,Kesha
62888,Katy Perry
12154348,IVIE
1147155,Maggie Lindemann
62885,Kelly Clarkson
66361,Miley Cyrus
62662,Jessie J
207693,Laura Brehm
12354062,SHY Martin
908180,Bea Miller
70821,P!nk
1074089,Alessia Cara
12040030,Lola Coca
12143031,Au/Ra
12073571,Tomine Harket
66355,Mariah Carey
783150,MØ
1102181,Anne-Marie
77283,Shiloh
48432,Britney Spears
69173,Meghan Trainor
1078007,Monogem
11972054,Billie Eilish
973030,Allie X
70298,Noonie Bao
50890,Colbie Caillat
74518,Rachel Platten
198937,Bishop Briggs
52979,Christina Perri
74801,Skylar Grey
48409,Alex G
1060155,Kehlani
12504253,Cardi B
12095275,Olivia O'Brien
60879,Ina Wroldsen
1081186,Daya
60351,Ingrid Michaelson
904046,Jess Glynne
50893,Celine Dion
999195,Sofia Reyes
45221,Tinashé
816461,Zara Larsson
72726,Russian Red
1019466,Rezz
927034,Otilia
1124598,Kiiara
74623,Shakira
816507,Melanie Martinez
193221,Veela
83519,Vanessa Hudgens
60906,Iggy Azalea
60923,Jewel
12335330,Charlotte Lawrence
863042,Jasmine Thompson
893433,Marian Hill
55454,Dia Frampton
46502,Anjulie
904230,Angelika Vee
72720,Rachael Yamagata
12567101,Nevve
66346,Maria Arredondo
50403,Birdy
55469,Diana Boncheva
66225,Lindsey Stirling
77894,Shahzoda
12441148,Poppy
1046123,Wisp X
74575,Rita Ora
50898,Connie Talbot
973030,Allie X
50893,Celine Dion
905145,Niykee Heaton
1011193,Brika
12292130,Sawako碎花
66391,Макsим
12195567,eddy盖奶
699004,Miriam Bryant
12345258,山竹妹汁
12248077,ｃｏｎｖｏｌｋ
896584,Madeline Juno
896136,Seinabo Sey
1072029, Kristen Bell
12174488,nin
1078322, Gordi
1087366,Ghostly Kisses
854215,Taylor Davis
73708,波丹.尤莉娅
1043007,İzel
900145,Kiesza
13284880,兔子啊兔子
1156188,Елена Темникова
12282363,千鸟鸟
46514,阿尔苏
12194641,JurokuNeta.
12047607,Kovan
12258748,栗川舜
806080, Ziynet Sali
820099, Andreea D
15199922,MUE
783407,$hinTo
12265327,小亨
1033018,Juicy M
1078165, Alex Newell 
824116,Maite Perroni
12327143,AkaneXIii茜
1047052, Kelly Donovan
12282364,Zeuko
12251287,ＬＡＲＲＩＡ.
12317130,Rinana
1181449,Devon Baldwin
1087514,Сати Казанова
12609835,マグロ鱼酱
1089012, Jennifer Lawrence 
47958,Ani Lorak
736134, TWRK
12264207,尋音
12119543,KeShi
12194452,眠木亚Minki
12287678,陆陆桑663
48135,阿拉.普加乔娃
759376, Olivia Sebastianelli 
1094154,Young M.A
1051033,Elouiz
12193028,雏葵
12428075,熊太kuma
1193227,Николета
12444584,一只黛锅
1085101,Юлианна Караулова 
201130,Aruna
12272321,伞妹
13109338,masa鸡
395622,Fabienne
56375,Élodie Frégé
12602642,Мари Краймбрери
53101,索格狄安娜
12156160,翼と実
737331, Amy Whitcomb 
13198532,芙兰狐
1180095,ЭММА М
50702,瓦列利娅
1025001,Dotter
1038018, Ashleigh Ashton 
13609769,Mes
70796,Ólöf Arnalds
981206,Supermans Feinde
12357803,华梦娜Monna
139851,Marlene
12256478,MiQ米玖
1181736,Sensi Sye
50983,尤丽娅.萨维切娃
941001, ONUKA
12172270,8Cat
85319,112
12202237,Потап
12121302,ℋoly ℳountain
12172063,Saya
12121335,♡ akira ♡
963554, Anna Kokkonen 
85288,39 Steps
12048266,sosi
12173327,奥冉
85370,16B
53144,Селина Плейс
12275664,竹砸就是琪琪
85287,8mm
60335,Natali
12270908,卡新
12308678,杪夏sumika
12192237,Маша Собко
46490,Avril Lavigne
48161,Ariana Grande
46487,Adele
1074089,Alessia Cara
12143031,Au/Ra
1102181,Anne-Marie
48409,Alex G
46502,Anjulie
904230,Angelika Vee
12475609,Aviella
756064,Angie Miller
12213103,Alex Hope
12049097,Amy Deasismont
860532,Alina Baraz
46493,A Fine Frenzy
48152,Alyssa Reid
48012,Anna F
48073,Audrey Assad
46489,Alicia Keys
12202371,Alice Merton
46486,Alison Krauss
1150079,Anna Yvette
48093,Agnes Obel
1081844,Astrid S
225847,Aimee Blackschleger
46488,Amy Winehouse
48064,Alyson Stoner
12505525,AVALON
1047353,Anastasia Kushnir
12312085,Arilena Ara
48211,Alexandra Stan
47898,Andie Case
46511,Angela Ammons
1043338,AURORA
791319,Anitta
1054123,Alice Jemima
130638,Alizée
47942,Audrey Hepburn
47936,Ann Winsborn
46678,Amy Grant
48032,Allie Moss
191790,Amba Shepherd
858364,Anna Naklab
46564,Anomie Belle
1177057,Antoine Chambe
909047,Amanda Noelle
12278548,Ayelle
12278097,Ashe
13226181,Addie Nicole
46547,Anne-Sophie Mutter
46509,Aretha Franklin
12154040,Angie Keilhauer
47975,Amélie
48427,Avery
48425,Angel Haze
1177069,Adara
1189010,Amasi
46518,Aimee Allen
279277,Anna Leyne
12049098,Alma
12108797,Annika Wells
12053304,Aeralie Brighton
47908,Ania
46516,Akia
46520,Aaliyah
12176348,Aanysa
46528,Arisa
783008,Aina Brown
46521,Anya Marina
791304,Alison Wonderland
46497,Annie Lennox
47978,Ana Alcaide
12096068,Agata Dziarmagowska
768076,Arden Cho
48062,Andreea Balan
48272,Aleesia
1137160,Abi F Jones
46503,Ane Brun
47005,Alice Russell
1087417,Ann Sophie
48301,Alexandra Streliski
46538,Anastacia
847091,Agnete Kjolsund
376659,Alida
47982,Audra Mae
47891,Amanda Seyfried
47547,Abhijeet
12061163,Alex Ghenea
1011019,Ally Sereda
449966,Abigail Breslin
1063224,Alice on the roof
1078270,Ames
46492,Annett Louisan
1049068,Alexa Lusader
1192289,Aventry
46595,Alisha Chinai
488900,Adina
106375,Andreea Banica
48040,Alexz Johnson
990209,Alex Reid
12322300,Beatrich
